timestamp,종가,시가,고가,저가,거래량,변동 %,close,open,high,low,volume,change,Exchange Rate,foreign_price_krw
2018-08-24,"6,695.9","6,530.5","6,728.3","6,462.7",20.20K,2.58%,6695.9,6530.5,6728.3,6462.7,20200.0,2.58,1120.8,7504764.72
2018-08-23,"6,527.2","6,363.8","6,565.6","6,350.0",19.94K,2.71%,6527.2,6363.8,6565.6,6350.0,19940.0,2.71,1118.7,7301978.64
2018-08-22,"6,354.9","6,479.1","6,885.0","6,253.0",58.96K,-1.92%,6354.9,6479.1,6885.0,6253.0,58960.0,-1.92,1118.2,7106049.18
2018-08-21,"6,479.1","6,255.2","6,500.0","6,245.0",29.50K,3.57%,6479.1,6255.2,6500.0,6245.0,29500.0,3.57,1121.7,7267606.470000001
2018-08-20,"6,255.9","6,485.1","6,520.6","6,230.2",31.72K,-3.53%,6255.9,6485.1,6520.6,6230.2,31720.0,-3.53,1125.6,7041641.039999999
2018-08-19,"6,485.1","6,395.0","6,550.0","6,309.3",15.35K,1.47%,6485.1,6395.0,6550.0,6309.3,15350.0,1.47,1130.7,7332702.57
2018-08-18,"6,391.2","6,585.9","6,615.0","6,301.9",19.73K,-2.92%,6391.2,6585.9,6615.0,6301.9,19730.0,-2.92,1130.7,7226529.84
2018-08-17,"6,583.3","6,312.0","6,588.7","6,290.2",26.76K,4.27%,6583.3,6312.0,6588.7,6290.2,26760.0,4.27,1130.7,7443737.3100000005
2018-08-16,"6,314.0","6,270.2","6,474.7","6,215.2",25.14K,0.70%,6314.0,6270.2,6474.7,6215.2,25140.0,0.7,1132.1,7148079.399999999
2018-08-15,"6,270.1","6,188.6","6,623.8","6,181.1",66.22K,1.31%,6270.1,6188.6,6623.8,6181.1,66220.0,1.31,1133.7,7108412.370000001
2018-08-14,"6,189.0","6,241.3","6,244.0","5,879.3",52.70K,-1.01%,6189.0,6241.3,6244.0,5879.3,52700.0,-1.01,1133.7,7016469.300000001
2018-08-13,"6,251.9","6,312.2","6,541.8","6,150.0",32.33K,-0.98%,6251.9,6312.2,6541.8,6150.0,32330.0,-0.98,1126.3,7041514.97
2018-08-12,"6,313.9","6,234.7","6,481.7","6,163.3",23.05K,1.30%,6313.9,6234.7,6481.7,6163.3,23050.0,1.3,1117.9,7058308.8100000005
2018-08-11,"6,232.7","6,147.0","6,485.7","6,008.2",37.12K,1.40%,6232.7,6147.0,6485.7,6008.2,37120.0,1.4,1117.9,6967535.33
2018-08-10,"6,146.8","6,533.6","6,573.6","6,014.5",43.50K,-5.86%,6146.8,6533.6,6573.6,6014.5,43500.0,-5.86,1117.9,6871507.720000001
2018-08-09,"6,529.1","6,280.7","6,623.7","6,188.2",33.38K,3.98%,6529.1,6280.7,6623.7,6188.2,33380.0,3.98,1118.8,7304757.08
2018-08-08,"6,279.2","6,718.8","6,720.1","6,131.0",53.88K,-6.57%,6279.2,6718.8,6720.1,6131.0,53880.0,-6.57,1125.7,7068495.44
2018-08-07,"6,720.5","6,940.1","7,149.9","6,678.8",32.25K,-3.18%,6720.5,6940.1,7149.9,6678.8,32250.0,-3.18,1123.5,7550481.75
2018-08-06,"6,941.3","7,025.8","7,149.9","6,847.0",18.12K,-1.20%,6941.3,7025.8,7149.9,6847.0,18120.0,-1.2,1128.1,7830480.529999999
2018-08-05,"7,025.8","7,013.2","7,089.7","6,890.2",17.68K,0.18%,7025.8,7013.2,7089.7,6890.2,17680.0,0.18,1122.6,7887163.079999999
2018-08-04,"7,013.2","7,420.0","7,490.0","6,930.0",31.72K,-5.48%,7013.2,7420.0,7490.0,6930.0,31720.0,-5.48,1122.6,7873018.319999999
2018-08-03,"7,420.0","7,533.2","7,533.2","7,283.6",30.88K,-1.53%,7420.0,7533.2,7533.2,7283.6,30880.0,-1.53,1122.6,8329691.999999999
2018-08-02,"7,535.2","7,606.0","7,707.1","7,463.1",17.75K,-0.97%,7535.2,7606.0,7707.1,7463.1,17750.0,-0.97,1119.3,8434149.36
2018-08-01,"7,608.8","7,731.3","7,755.6","7,444.2",30.74K,-1.58%,7608.8,7731.3,7755.6,7444.2,30740.0,-1.58,1117.9,8505877.520000001
2018-07-31,"7,730.6","8,179.5","8,179.5","7,670.0",43.55K,-5.49%,7730.6,8179.5,8179.5,7670.0,43550.0,-5.49,1116.7,8632761.020000001
2018-07-30,"8,179.6","8,218.5","8,274.2","7,862.9",37.58K,-0.50%,8179.6,8218.5,8274.2,7862.9,37580.0,-0.5,1120.0,9161152.0
2018-07-29,"8,221.0","8,235.7","8,293.9","8,123.0",10.19K,-0.31%,8221.0,8235.7,8293.9,8123.0,10190.0,-0.31,1119.6,9204231.6
2018-07-28,"8,246.4","8,188.0","8,246.4","8,073.9",13.66K,0.74%,8246.4,8188.0,8246.4,8073.9,13660.0,0.74,1119.6,9232669.44
2018-07-27,"8,185.7","7,933.5","8,280.3","7,815.1",34.22K,3.11%,8185.7,7933.5,8280.3,7815.1,34220.0,3.11,1119.6,9164709.719999999
2018-07-26,"7,939.0","8,178.4","8,313.1","7,869.8",32.78K,-2.90%,7939.0,8178.4,8313.1,7869.8,32780.0,-2.9,1127.5,8951222.5
2018-07-25,"8,176.0","8,380.0","8,485.7","8,073.0",36.97K,-2.60%,8176.0,8380.0,8485.7,8073.0,36970.0,-2.6,1135.2,9281395.200000001
2018-07-24,"8,394.5","7,719.8","8,500.2","7,692.3",64.68K,8.74%,8394.5,7719.8,8500.2,7692.3,64680.00000000001,8.74,1128.5,9473193.25
2018-07-23,"7,719.8","7,397.7","7,800.7","7,374.1",47.52K,4.31%,7719.8,7397.7,7800.7,7374.1,47520.0,4.31,1134.8,8760429.04
2018-07-22,"7,400.5","7,403.4","7,572.7","7,338.9",17.17K,-0.04%,7400.5,7403.4,7572.7,7338.9,17170.0,-0.04,1131.2,8371445.600000001
2018-07-21,"7,403.3","7,333.0","7,458.0","7,221.0",11.41K,0.96%,7403.3,7333.0,7458.0,7221.0,11410.0,0.96,1131.2,8374612.960000001
2018-07-20,"7,333.1","7,473.6","7,681.0","7,278.2",32.74K,-1.88%,7333.1,7473.6,7681.0,7278.2,32740.000000000004,-1.88,1131.2,8295202.720000001
2018-07-19,"7,473.5","7,379.8","7,559.9","7,282.9",22.19K,1.28%,7473.5,7379.8,7559.9,7282.9,22190.0,1.28,1128.9,8436834.15
2018-07-18,"7,379.4","7,320.0","7,586.5","7,249.9",39.62K,0.81%,7379.4,7320.0,7586.5,7249.9,39620.0,0.81,1125.2,8303300.88
2018-07-17,"7,319.8","6,734.3","7,462.9","6,667.4",48.12K,8.78%,7319.8,6734.3,7462.9,6667.4,48120.0,8.78,1128.7,8261858.260000001
2018-07-16,"6,729.2","6,347.7","6,750.0","6,328.9",31.00K,6.02%,6729.2,6347.7,6750.0,6328.9,31000.0,6.02,1123.4,7559583.28
2018-07-15,"6,347.2","6,250.0","6,388.9","6,232.3",10.99K,1.55%,6347.2,6250.0,6388.9,6232.3,10990.0,1.55,1127.8,7158372.159999999
2018-07-14,"6,250.1","6,219.7","6,320.0","6,179.3",8.90K,0.48%,6250.1,6219.7,6320.0,6179.3,8900.0,0.48,1127.8,7048862.78
2018-07-13,"6,220.0","6,240.6","6,335.1","6,133.4",20.09K,-0.46%,6220.0,6240.6,6335.1,6133.4,20090.0,-0.46,1127.8,7014916.0
2018-07-12,"6,249.0","6,377.7","6,377.7","6,080.8",24.98K,-2.02%,6249.0,6377.7,6377.7,6080.8,24980.0,-2.02,1120.8,7003879.199999999
2018-07-11,"6,377.8","6,299.0","6,402.8","6,287.7",16.41K,1.21%,6377.8,6299.0,6402.8,6287.7,16410.0,1.21,1113.8,7103593.64
2018-07-10,"6,301.5","6,666.9","6,680.1","6,269.3",28.02K,-5.48%,6301.5,6666.9,6680.1,6269.3,28020.0,-5.48,1112.3,7009158.449999999
2018-07-09,"6,666.7","6,705.9","6,820.0","6,617.1",16.30K,-0.60%,6666.7,6705.9,6820.0,6617.1,16300.0,-0.6,1117.8,7452037.26
2018-07-08,"6,707.0","6,761.8","6,790.8","6,669.1",13.71K,-0.81%,6707.0,6761.8,6790.8,6669.1,13710.0,-0.81,1118.4,7501108.800000001
2018-07-07,"6,761.7","6,602.2","6,826.1","6,511.5",15.29K,2.42%,6761.7,6602.2,6826.1,6511.5,15290.0,2.42,1118.4,7562285.28
2018-07-06,"6,602.1","6,531.6","6,636.9","6,452.9",14.95K,0.95%,6602.1,6531.6,6636.9,6452.9,14950.0,0.95,1118.4,7383788.640000001
2018-07-05,"6,540.2","6,589.9","6,697.7","6,452.0",23.13K,-0.76%,6540.2,6589.9,6697.7,6452.0,23130.0,-0.76,1115.3,7294285.06
2018-07-04,"6,590.0","6,509.0","6,778.3","6,418.7",22.49K,1.38%,6590.0,6509.0,6778.3,6418.7,22490.0,1.38,1121.1,7388048.999999999
2018-07-03,"6,500.0","6,617.6","6,672.4","6,470.5",17.26K,-1.24%,6500.0,6617.6,6672.4,6470.5,17260.0,-1.24,1117.4,7263100.000000001
2018-07-02,"6,581.3","6,617.6","6,672.4","6,539.0",26.92K,3.65%,6581.3,6617.6,6672.4,6539.0,26920.0,3.65,1117.2,7352628.36
2018-07-01,"6,349.7","6,391.5","6,435.0","6,260.2",11.38K,-0.65%,6349.7,6391.5,6435.0,6260.2,11380.0,-0.65,1121.7,7122458.49
2018-06-30,"6,391.5","6,208.2","6,518.1","6,195.8",23.86K,2.95%,6391.5,6208.2,6518.1,6195.8,23860.0,2.95,1121.7,7169345.550000001
2018-06-29,"6,208.1","5,848.1","6,273.0","5,782.9",33.93K,6.12%,6208.1,5848.1,6273.0,5782.9,33930.0,6.12,1121.7,6963625.7700000005
2018-06-28,"5,850.0","6,133.1","6,167.7","5,829.9",17.94K,-4.62%,5850.0,6133.1,6167.7,5829.9,17940.0,-4.62,1117.9,6539715.000000001
2018-06-27,"6,133.1","6,073.5","6,181.4","5,989.0",18.27K,0.90%,6133.1,6073.5,6181.4,5989.0,18270.0,0.9,1115.2,6839633.120000001
2018-06-26,"6,078.5","6,250.8","6,273.7","6,050.2",18.83K,-2.69%,6078.5,6250.8,6273.7,6050.2,18830.0,-2.69,1116.1,6784213.85
2018-06-25,"6,246.6","6,146.1","6,334.2","6,082.1",27.91K,1.60%,6246.6,6146.1,6334.2,6082.1,27910.0,1.6,1108.9,6926854.740000001
2018-06-24,"6,148.0","6,151.9","6,249.7","5,762.9",45.50K,-0.06%,6148.0,6151.9,6249.7,5762.9,45500.0,-0.06,1109.0,6818132.0
2018-06-23,"6,152.0","6,041.0","6,253.9","6,014.0",20.70K,1.81%,6152.0,6041.0,6253.9,6014.0,20700.0,1.81,1109.0,6822568.0
2018-06-22,"6,042.6","6,715.2","6,730.7","5,929.1",55.25K,-9.99%,6042.6,6715.2,6730.7,5929.1,55250.0,-9.99,1109.0,6701243.4
2018-06-21,"6,713.5","6,760.0","6,787.1","6,680.1",10.65K,-0.69%,6713.5,6760.0,6787.1,6680.1,10650.0,-0.69,1108.0,7438558.0
2018-06-20,"6,760.4","6,732.7","6,818.2","6,560.0",18.71K,0.34%,6760.4,6732.7,6818.2,6560.0,18710.0,0.34,1105.5,7473622.199999999
2018-06-19,"6,737.5","6,711.6","6,832.9","6,666.2",17.38K,0.42%,6737.5,6711.6,6832.9,6666.2,17380.0,0.42,1104.4,7440895.000000001
2018-06-18,"6,709.2","6,443.5","6,826.8","6,378.6",26.37K,4.25%,6709.2,6443.5,6826.8,6378.6,26370.0,4.25,1091.4,7322420.880000001
2018-06-17,"6,435.7","6,491.0","6,573.0","6,426.9",9.44K,-0.77%,6435.7,6491.0,6573.0,6426.9,9440.0,-0.77,1082.5,6966645.25
2018-06-16,"6,485.9","6,386.2","6,557.2","6,330.0",13.70K,1.58%,6485.9,6386.2,6557.2,6330.0,13700.0,1.58,1082.5,7020986.75
2018-06-15,"6,385.0","6,638.0","6,655.5","6,360.3",21.29K,-3.75%,6385.0,6638.0,6655.5,6360.3,21290.0,-3.75,1082.5,6911762.5
2018-06-14,"6,633.7","6,295.1","6,703.4","6,269.5",33.06K,5.38%,6633.7,6295.1,6703.4,6269.5,33060.0,5.38,1075.1,7131890.869999999
2018-06-13,"6,295.2","6,543.1","6,611.7","6,125.7",45.58K,-3.80%,6295.2,6543.1,6611.7,6125.7,45580.0,-3.8,1073.5,6757897.2
2018-06-12,"6,543.9","6,873.2","6,873.2","6,441.0",32.01K,-4.79%,6543.9,6873.2,6873.2,6441.0,32009.999999999996,-4.79,1073.5,7024876.649999999
2018-06-11,"6,873.3","6,757.3","6,897.0","6,631.0",22.38K,1.72%,6873.3,6757.3,6897.0,6631.0,22380.0,1.72,1073.2,7376425.5600000005
2018-06-10,"6,757.3","7,498.1","7,498.1","6,633.9",57.82K,-9.89%,6757.3,7498.1,7498.1,6633.9,57820.0,-9.89,1067.9,7216120.670000001
2018-06-09,"7,498.6","7,615.2","7,684.9","7,467.7",7.22K,-1.53%,7498.6,7615.2,7684.9,7467.7,7220.0,-1.53,1067.9,8007754.940000001
2018-06-08,"7,615.1","7,685.7","7,697.0","7,544.0",12.20K,-0.96%,7615.1,7685.7,7697.0,7544.0,12200.0,-0.96,1067.9,8132165.290000001
2018-06-07,"7,688.9","7,653.9","7,756.1","7,645.8",11.04K,0.46%,7688.9,7653.9,7756.1,7645.8,11040.0,0.46,1069.6,8224047.439999999
2018-06-06,"7,654.0","7,621.9","7,698.0","7,495.2",18.27K,0.42%,7654.0,7621.9,7698.0,7495.2,18270.0,0.42,1070.9,8196668.600000001
2018-06-05,"7,621.7","7,487.9","7,669.0","7,372.9",16.84K,1.78%,7621.7,7487.9,7669.0,7372.9,16840.0,1.78,1070.9,8162078.53
2018-06-04,"7,488.3","7,718.0","7,761.5","7,457.5",18.13K,-2.98%,7488.3,7718.0,7761.5,7457.5,18130.0,-2.98,1076.0,8057410.8
2018-06-03,"7,718.0","7,639.0","7,777.4","7,600.0",13.80K,1.05%,7718.0,7639.0,7777.4,7600.0,13800.0,1.05,1076.4,8307655.200000001
2018-06-02,"7,638.1","7,521.1","7,691.2","7,445.5",17.36K,1.56%,7638.1,7521.1,7691.2,7445.5,17360.0,1.56,1076.4,8221650.840000001
2018-06-01,"7,521.0","7,485.9","7,599.8","7,344.8",19.04K,0.47%,7521.0,7485.9,7599.8,7344.8,19040.0,0.47,1076.4,8095604.4
2018-05-31,"7,485.8","7,375.1","7,599.7","7,338.0",19.46K,1.50%,7485.8,7375.1,7599.7,7338.0,19460.0,1.5,1081.3,8094395.54
2018-05-30,"7,375.1","7,465.3","7,557.5","7,279.6",22.08K,-1.14%,7375.1,7465.3,7557.5,7279.6,22080.0,-1.14,1076.1,7936345.109999999
2018-05-29,"7,460.0","7,104.0","7,527.9","7,048.6",27.90K,5.10%,7460.0,7104.0,7527.9,7048.6,27900.0,5.1,1073.2,8006072.0
2018-05-28,"7,097.9","7,339.6","7,434.8","7,062.4",26.68K,-3.29%,7097.9,7339.6,7434.8,7062.4,26680.0,-3.29,1078.7,7656504.7299999995
2018-05-27,"7,339.7","7,330.8","7,411.5","7,220.1",16.17K,0.13%,7339.7,7330.8,7411.5,7220.1,16170.000000000002,0.13,1079.7,7924674.09
2018-05-26,"7,330.3","7,456.7","7,621.7","7,286.1",13.81K,-1.71%,7330.3,7456.7,7621.7,7286.1,13810.0,-1.71,1079.7,7914524.91
2018-05-25,"7,458.0","7,576.0","7,654.1","7,323.1",25.87K,-1.57%,7458.0,7576.0,7654.1,7323.1,25870.0,-1.57,1079.7,8052402.600000001
2018-05-24,"7,576.7","7,503.3","7,718.0","7,260.9",38.86K,1.09%,7576.7,7503.3,7718.0,7260.9,38860.0,1.09,1078.8,8173743.959999999
2018-05-23,"7,494.8","7,978.0","8,020.0","7,442.1",41.68K,-6.05%,7494.8,7978.0,8020.0,7442.1,41680.0,-6.05,1083.8,8122864.24
2018-05-22,"7,977.3","8,399.6","8,406.5","7,947.2",20.53K,-4.96%,7977.3,8399.6,8406.5,7947.2,20530.0,-4.96,1080.0,8615484.0
2018-05-21,"8,393.4","8,523.7","8,586.9","8,317.7",17.22K,-1.53%,8393.4,8523.7,8586.9,8317.7,17220.0,-1.53,1080.0,9064872.0
2018-05-20,"8,523.7","8,230.9","8,580.0","8,171.5",15.50K,3.54%,8523.7,8230.9,8580.0,8171.5,15500.0,3.54,1079.3,9199629.41
2018-05-19,"8,232.3","8,238.9","8,400.1","8,142.0",14.15K,-0.08%,8232.3,8238.9,8400.1,8142.0,14150.0,-0.08,1079.3,8885121.389999999
2018-05-18,"8,239.0","8,054.8","8,276.6","7,927.8",23.44K,2.32%,8239.0,8054.8,8276.6,7927.8,23440.0,2.32,1079.3,8892352.7
2018-05-17,"8,051.8","8,349.7","8,466.9","7,986.8",25.19K,-3.41%,8051.8,8349.7,8466.9,7986.8,25190.0,-3.41,1078.7,8685476.66
2018-05-16,"8,336.1","8,467.0","8,488.7","8,103.6",32.76K,-1.55%,8336.1,8467.0,8488.7,8103.6,32759.999999999996,-1.55,1072.6,8941300.86
2018-05-15,"8,467.5","8,668.5","8,838.0","8,420.7",26.21K,-2.34%,8467.5,8668.5,8838.0,8420.7,26210.0,-2.34,1066.6,9031435.5
2018-05-14,"8,670.8","8,683.8","8,882.4","8,279.5",37.15K,-0.15%,8670.8,8683.8,8882.4,8279.5,37150.0,-0.15,1068.6,9265616.879999999
2018-05-13,"8,683.6","8,467.0","8,753.0","8,320.0",22.90K,2.61%,8683.6,8467.0,8753.0,8320.0,22900.0,2.61,1075.3,9337475.08
2018-05-12,"8,462.7","8,419.5","8,631.6","8,204.5",36.66K,0.60%,8462.7,8419.5,8631.6,8204.5,36660.0,0.6,1075.3,9099941.31
2018-05-11,"8,412.4","9,015.2","9,015.2","8,341.8",54.49K,-6.72%,8412.4,9015.2,9015.2,8341.8,54490.0,-6.72,1075.3,9045853.719999999
2018-05-10,"9,018.7","9,320.0","9,390.0","9,003.0",23.62K,-3.21%,9018.7,9320.0,9390.0,9003.0,23620.0,-3.21,1081.3,9751920.31
2018-05-09,"9,318.2","9,180.7","9,370.9","8,980.1",22.81K,1.45%,9318.2,9180.7,9370.9,8980.1,22810.0,1.45,1078.2,10046883.240000002
2018-05-08,"9,184.7","9,356.4","9,469.7","9,052.3",25.86K,-1.98%,9184.7,9356.4,9469.7,9052.3,25860.0,-1.98,1076.7,9889166.490000002
2018-05-07,"9,370.0","9,659.0","9,675.7","9,200.0",25.78K,-2.99%,9370.0,9659.0,9675.7,9200.0,25780.0,-2.99,1076.5,10086805.0
2018-05-06,"9,658.7","9,859.6","9,963.9","9,455.0",26.92K,-2.04%,9658.7,9859.6,9963.9,9455.0,26920.0,-2.04,1076.5,10397590.55
2018-05-05,"9,859.6","9,702.9","9,990.0","9,685.9",29.51K,1.62%,9859.6,9702.9,9990.0,9685.9,29510.0,1.62,1076.5,10613859.4
2018-05-04,"9,702.8","9,759.0","9,811.9","9,557.0",24.54K,-0.61%,9702.8,9759.0,9811.9,9557.0,24540.0,-0.61,1076.5,10445064.2
2018-05-03,"9,762.1","9,237.9","9,838.0","9,162.8",36.48K,5.69%,9762.1,9237.9,9838.0,9162.8,36480.0,5.69,1074.9,10493281.290000001
2018-05-02,"9,236.4","9,069.1","9,279.8","8,979.6",20.18K,1.87%,9236.4,9069.1,9279.8,8979.6,20180.0,1.87,1067.5,9859857.0
2018-05-01,"9,067.0","9,240.7","9,240.7","8,829.1",25.59K,-1.87%,9067.0,9240.7,9240.7,8829.1,25590.0,-1.87,1076.2,9757905.4
2018-04-30,"9,240.0","9,400.0","9,450.0","9,110.7",23.26K,-1.69%,9240.0,9400.0,9450.0,9110.7,23260.0,-1.69,1076.2,9944088.0
2018-04-29,"9,398.6","9,340.3","9,564.1","9,184.6",27.31K,0.57%,9398.6,9340.3,9564.1,9184.6,27310.0,0.57,1079.7,10147668.42
2018-04-28,"9,345.3","8,911.0","9,436.0","8,845.0",45.08K,4.77%,9345.3,8911.0,9436.0,8845.0,45080.0,4.77,1079.7,10090120.41
2018-04-27,"8,920.1","9,269.7","9,381.1","8,902.8",30.15K,-3.87%,8920.1,9269.7,9381.1,8902.8,30150.0,-3.87,1079.7,9631031.97
2018-04-26,"9,279.3","8,850.1","9,308.0","8,656.0",43.21K,4.52%,9279.3,8850.1,9308.0,8656.0,43210.0,4.52,1078.7,10009580.91
2018-04-25,"8,878.4","9,643.0","9,761.5","8,768.4",74.49K,-7.94%,8878.4,9643.0,9761.5,8768.4,74490.0,-7.94,1076.9,9561148.96
2018-04-24,"9,644.4","8,940.2","9,737.9","8,929.9",60.35K,7.88%,9644.4,8940.2,9737.9,8929.9,60350.0,7.88,1068.9,10308899.16
2018-04-23,"8,940.0","8,791.4","8,940.0","8,769.9",23.26K,1.59%,8940.0,8791.4,8940.0,8769.9,23260.0,1.59,1067.3,9541662.0
2018-04-22,"8,800.0","8,917.6","8,979.8","8,752.9",31.43K,-1.34%,8800.0,8917.6,8979.8,8752.9,31430.0,-1.34,1063.5,9358800.0
2018-04-21,"8,919.1","8,865.4","9,029.0","8,618.9",39.56K,0.60%,8919.1,8865.4,9029.0,8618.9,39560.0,0.6,1063.5,9485462.85
2018-04-20,"8,866.1","8,272.8","8,937.5","8,219.0",50.90K,7.17%,8866.1,8272.8,8937.5,8219.0,50900.0,7.17,1063.5,9429097.35
2018-04-19,"8,272.8","8,166.4","8,296.8","8,099.9",29.21K,1.30%,8272.8,8166.4,8296.8,8099.9,29210.0,1.3,1066.5,8822941.2
2018-04-18,"8,166.3","7,888.8","8,229.0","7,874.7",29.54K,3.50%,8166.3,7888.8,8229.0,7874.7,29540.0,3.5,1068.4,8724874.920000002
2018-04-17,"7,889.9","8,056.1","8,169.0","7,823.3",28.23K,-2.06%,7889.9,8056.1,8169.0,7823.3,28230.0,-2.06,1073.1,8466651.69
2018-04-16,"8,056.2","8,354.8","8,415.0","7,900.3",37.56K,-3.57%,8056.2,8354.8,8415.0,7900.3,37560.0,-3.57,1070.0,8620134.0
2018-04-15,"8,354.1","8,003.0","8,426.3","7,997.2",31.90K,4.39%,8354.1,8003.0,8426.3,7997.2,31900.0,4.39,1068.7,8928026.67
2018-04-14,"8,002.9","7,885.8","8,182.0","7,820.7",26.52K,1.48%,8002.9,7885.8,8182.0,7820.7,26520.0,1.48,1068.7,8552699.23
2018-04-13,"7,885.8","7,915.2","8,230.0","7,746.0",59.91K,-0.33%,7885.8,7915.2,8230.0,7746.0,59910.0,-0.33,1068.7,8427554.46
2018-04-12,"7,912.0","6,944.0","8,083.7","6,761.3",94.57K,13.95%,7912.0,6944.0,8083.7,6761.3,94570.0,13.95,1066.4,8437356.8
2018-04-11,"6,943.1","6,839.3","6,975.7","6,795.0",29.54K,1.52%,6943.1,6839.3,6975.7,6795.0,29540.0,1.52,1067.7,7413147.870000001
2018-04-10,"6,839.3","6,770.9","6,890.6","6,650.0",26.15K,1.10%,6839.3,6770.9,6890.6,6650.0,26150.0,1.1,1067.5,7300952.75
2018-04-09,"6,764.6","7,024.0","7,187.4","6,611.0",75.96K,-3.69%,6764.6,7024.0,7187.4,6611.0,75960.0,-3.69,1066.0,7211063.600000001
2018-04-08,"7,023.9","6,892.6","7,114.8","6,883.0",29.33K,1.90%,7023.9,6892.6,7114.8,6883.0,29330.0,1.9,1059.5,7441822.05
2018-04-07,"6,892.6","6,610.0","7,075.4","6,599.9",40.61K,4.27%,6892.6,6610.0,7075.4,6599.9,40610.0,4.27,1059.5,7302709.7
2018-04-06,"6,610.2","6,767.2","6,851.5","6,501.1",42.14K,-2.29%,6610.2,6767.2,6851.5,6501.1,42140.0,-2.29,1059.5,7003506.899999999
2018-04-05,"6,765.0","6,785.8","6,911.0","6,571.9",45.85K,-0.31%,6765.0,6785.8,6911.0,6571.9,45850.0,-0.31,1057.6,7154663.999999999
2018-04-04,"6,785.9","7,403.3","7,422.0","6,670.0",53.72K,-8.37%,6785.9,7403.3,7422.0,6670.0,53720.0,-8.37,1057.8,7178125.02
2018-04-03,"7,405.6","7,073.8","7,509.6","7,020.0",49.86K,5.00%,7405.6,7073.8,7509.6,7020.0,49860.0,5.0,1058.1,7835865.359999999
2018-04-02,"7,052.7","6,813.1","7,121.4","6,770.2",44.01K,3.56%,7052.7,6813.1,7121.4,6770.2,44010.0,3.56,1064.4,7506893.880000001
2018-04-01,"6,810.0","6,925.4","7,035.1","6,432.4",54.90K,-1.66%,6810.0,6925.4,7035.1,6432.4,54900.0,-1.66,1066.5,7262865.0
2018-03-31,"6,925.3","6,838.1","7,221.9","6,782.9",68.02K,1.24%,6925.3,6838.1,7221.9,6782.9,68020.0,1.24,1066.5,7385832.45
2018-03-30,"6,840.4","7,091.5","7,267.3","6,533.0",108.25K,-3.57%,6840.4,7091.5,7267.3,6533.0,108250.0,-3.57,1066.5,7295286.6
2018-03-29,"7,094.0","7,936.0","7,963.9","6,897.2",77.41K,-10.61%,7094.0,7936.0,7963.9,6897.2,77410.0,-10.61,1069.4,7586323.600000001
2018-03-28,"7,936.1","7,784.5","8,118.0","7,725.0",35.08K,1.95%,7936.1,7784.5,8118.0,7725.0,35080.0,1.95,1072.2,8509086.42
2018-03-27,"7,784.5","8,128.0","8,209.0","7,727.0",50.41K,-4.12%,7784.5,8128.0,8209.0,7727.0,50410.0,-4.12,1081.2,8416601.4
2018-03-26,"8,119.1","8,445.0","8,496.4","7,839.1",56.38K,-3.86%,8119.1,8445.0,8496.4,7839.1,56380.0,-3.86,1080.8,8775123.28
2018-03-25,"8,445.1","8,525.0","8,673.9","8,373.0",30.69K,-1.05%,8445.1,8525.0,8673.9,8373.0,30690.0,-1.05,1069.2,9029500.92
2018-03-24,"8,535.0","8,911.4","9,040.2","8,463.0",44.21K,-4.19%,8535.0,8911.4,9040.2,8463.0,44210.0,-4.19,1069.2,9125622.0
2018-03-23,"8,908.0","8,703.8","8,910.0","8,272.8",44.91K,2.32%,8908.0,8703.8,8910.0,8272.8,44910.0,2.32,1069.2,9524433.6
2018-03-22,"8,706.4","8,888.6","9,088.0","8,453.1",54.42K,-2.18%,8706.4,8888.6,9088.0,8453.1,54420.0,-2.18,1071.4,9328036.96
2018-03-21,"8,900.1","8,899.8","9,175.2","8,755.7",42.86K,0.00%,8900.1,8899.8,9175.2,8755.7,42860.0,0.0,1071.0,9532007.1
2018-03-20,"8,899.7","8,600.2","9,025.0","8,309.6",54.28K,3.48%,8899.7,8600.2,9025.0,8309.6,54280.0,3.48,1071.2,9533358.64
2018-03-19,"8,600.1","8,209.0","8,689.9","8,100.0",73.28K,4.88%,8600.1,8209.0,8689.9,8100.0,73280.0,4.88,1069.6,9198666.959999999
2018-03-18,"8,200.2","7,832.0","8,285.6","7,240.0",88.92K,4.45%,8200.2,7832.0,8285.6,7240.0,88920.0,4.45,1065.8,8739773.16
2018-03-17,"7,851.0","8,250.0","8,350.1","7,729.5",48.97K,-4.85%,7851.0,8250.0,8350.1,7729.5,48970.0,-4.85,1065.8,8367595.8
2018-03-16,"8,251.0","8,250.1","8,602.7","7,903.2",56.34K,-0.02%,8251.0,8250.1,8602.7,7903.2,56340.0,-0.02,1065.8,8793915.799999999
2018-03-15,"8,252.9","8,181.3","8,416.7","7,666.3",82.58K,0.81%,8252.9,8181.3,8416.7,7666.3,82580.0,0.81,1065.8,8795940.819999998
2018-03-14,"8,186.6","9,135.2","9,400.1","7,923.8",78.81K,-10.38%,8186.6,9135.2,9400.1,7923.8,78810.0,-10.38,1065.8,8725278.28
2018-03-13,"9,135.0","9,130.2","9,479.0","8,827.7",61.54K,0.15%,9135.0,9130.2,9479.0,8827.7,61540.0,0.15,1064.3,9722380.5
2018-03-12,"9,121.0","9,528.0","9,894.7","8,776.8",67.58K,-4.27%,9121.0,9528.0,9894.7,8776.8,67580.0,-4.27,1069.2,9752173.200000001
