timestamp,Exchange Rate,close,open,high,low,volume,change,비트코인,업비트,bitcoin,coinbase
2020-11-22,1112.2,20463367.8,20753652.0,20762549.6,20155288.400000002,9100.0,-1.4,72,38,67,6
2020-11-23,1114.2,20471196.6,20500165.8,20785401.0,20231643.6,8760.0,-0.14,75,42,69,7
2020-11-24,1112.6,21289378.479999997,20441799.799999997,21527697.4,20423998.2,14940.0,4.15,87,65,94,11
2020-11-25,1111.2,20812776.0,21262589.76,21449493.6,20812776.0,13480.0,-2.12,76,48,86,7
2020-11-26,1107.2,19064876.8,20734534.400000002,20841932.8,18370662.400000002,34340.0,-8.07,84,52,100,8
2020-11-27,1105.8,18985811.939999998,19032697.86,19342653.599999998,18372756.42,11210.0,-0.29,73,39,71,5
2020-11-28,1105.8,19623526.8,18985811.939999998,19683240.0,18795282.599999998,5750.0,3.36,57,32,60,5
2020-11-29,1105.8,20121136.8,19623526.8,20138829.599999998,19439079.36,3990.0,2.54,62,31,57,5
2020-11-30,1104.4,21741218.400000002,20095662.400000002,21782081.200000003,20095662.400000002,14950.0,8.19,65,39,81,6
2020-12-01,1104.9,20779854.3,21761005.5,21802991.700000003,20691462.3,21940.0,-4.47,85,42,53,4
2020-12-02,1107.1,21301711.099999998,20821229.7,21339352.5,20523419.799999997,7630.0,2.31,63,42,41,3
2020-12-03,1103.3,21455875.099999998,21228595.3,21580548.0,20962038.02,5250.0,1.07,62,40,39,3
2020-12-04,1098.1,20487251.7,21360241.2,21360241.2,20487251.7,8650.0,-4.06,47,30,40,3
2020-12-05,1098.1,21036301.7,20487251.7,21036301.7,20487251.7,3660.0,2.68,51,28,35,3
2020-12-06,1098.1,21314121.0,21036301.7,21314121.0,20881030.359999996,4330.0,1.32,55,30,33,3
2020-12-07,1086.6,20858373.599999998,21090906.0,21090906.0,20601284.04,2290.0,-1.1,53,27,35,3
2020-12-08,1082.7,19851304.5,20783509.2,20895027.3,19851304.5,9620.0,-4.49,52,25,34,3
2020-12-09,1084.4,20126464.0,19884642.8,20202372.0,19331598.8,9770.0,1.23,52,31,36,3
2020-12-10,1083.6,19786536.0,20111616.0,20111616.0,19672758.0,3660.0,-1.62,44,24,33,3
2020-12-11,1086.2,19605910.0,19834012.0,19834012.0,19295256.8,6570.0,-1.15,42,24,34,3
2020-12-12,1086.2,20432073.72,19605910.0,20443370.2,19605910.0,3680.0,4.21,46,27,29,3
2020-12-13,1086.2,20833316.0,20440111.6,21005044.22,20362991.400000002,4830.0,1.96,48,21,32,3
2020-12-14,1089.3,21002793.3,20892774.0,21002793.3,20779486.8,2530.0,0.53,39,22,31,2
2020-12-15,1090.8,21225877.2,21032805.599999998,21322958.4,20872458.0,6930.0,0.92,49,24,31,3
2020-12-16,1093.2,23309210.400000002,21272578.8,23309210.400000002,21194961.6,21070.0,9.57,57,29,61,4
2020-12-17,1092.2,24909368.52,23287888.400000002,25657962.400000002,23287888.400000002,22870.0,6.96,100,44,100,7
2020-12-18,1092.8,25273185.599999998,24923052.479999997,25289577.599999998,24636083.2,7280.0,1.41,80,44,69,6
2020-12-19,1092.8,26013011.2,25273185.599999998,26290582.4,25097244.8,9670.0,2.93,77,42,58,5
2020-12-20,1092.8,25601025.599999998,26013011.2,26335387.2,25496881.759999998,9600.0,-1.58,80,39,58,5
2020-12-21,1097.9,24923427.900000002,25726761.330000002,26240907.900000002,24684085.700000003,14180.0,-3.1,71,40,61,4
2020-12-22,1101.2,26214066.0,24998341.2,26214066.0,24765657.64,7410.0,4.86,72,36,50,4
2020-12-23,1106.6,25710744.4,26342612.999999996,26465445.599999998,25359952.2,12070.0,-2.4,68,41,50,4
2020-12-24,1108.9,26319741.500000004,25764182.6,26319741.500000004,25349454.000000004,4750.0,2.16,58,38,46,4
2021-01-01,1088.0,31928448.0,31479104.0,32093824.0,31478016.0,8330.0,1.43,29,18,38,3
2021-01-02,1088.0,35017280.0,31928448.0,36086784.0,31760896.0,22010.0,9.67,41,19,68,4
2021-01-03,1088.0,35872448.0,35015104.0,37267264.0,34935680.0,18910.0,2.44,72,29,79,5
2021-01-04,1088.0,34837760.0,35872448.0,36342464.0,31745664.0,24680.0,-2.88,66,35,69,5
2021-01-05,1083.1,36821067.599999994,34680862.0,36821067.599999994,33553463.209999997,14480.0,6.17,46,28,56,4
2021-01-06,1086.1,39919605.5,36912194.599999994,39919605.5,36819876.099999994,18620.0,8.12,49,29,60,6
2021-01-07,1086.8,42827527.6,39945334.0,43115529.6,39945334.0,22110.0,7.22,67,41,91,10
2021-01-08,1087.7,44061639.300000004,42862993.9,45265723.2,41031307.1,21790.0,2.8,70,41,87,6
2021-01-09,1087.7,43693996.7,44061639.300000004,44645734.2,42383318.2,8170.0,-0.83,61,38,72,5
2021-01-10,1087.7,41578420.2,43693996.7,44823355.61000001,40719137.2,19010.0,-4.84,67,37,71,5
2021-01-11,1094.4,38824934.400000006,41834534.400000006,41834534.400000006,34847884.800000004,48040.0,-7.19,100,42,100,5
2021-01-12,1097.8,37438273.4,38914814.4,39343615.08,36903644.8,22180.0,-3.87,64,32,77,4
2021-01-13,1099.9,41108762.5,37513189.400000006,41156058.2,36472684.0,14890.0,9.59,52,27,66,3
2021-01-14,1095.0,42891150.0,40924530.0,43526250.0,40726335.0,12970.0,4.8,56,29,70,4
2021-01-15,1100.3,40426122.3,43071243.5,43435442.8,38805380.4,15550.0,-6.2,47,27,61,3
2021-01-16,1100.3,39671316.5,40426122.3,41536325.0,39400642.699999996,10840.0,-1.87,44,27,50,3
2021-01-17,1100.3,39504070.9,39677918.3,40237971.0,37315574.199999996,9850.0,-0.42,39,25,45,3
2021-01-18,1097.9,40291832.1,39428882.7,40519097.400000006,38624122.0,8410.0,2.22,36,24,43,3
2021-01-19,1104.4,39712015.2,40530375.6,41606061.2,39712015.2,9610.0,-2.02,36,23,43,3
2021-01-20,1102.1,39147804.309999995,39581921.5,39965452.3,36861938.699999996,14140.0,-1.22,36,24,40,3
2021-01-21,1100.0,33960300.0,39074200.0,39074200.0,33669900.0,22350.0,-13.09,45,26,50,3
2021-01-22,1099.2,36341750.4,33912518.4,36967195.2,31866907.200000003,15720.0,7.09,57,29,54,3
2021-01-23,1099.2,35283220.800000004,36341750.4,36341750.4,34924881.6,7070.0,-2.91,41,21,39,3
2021-01-24,1099.2,35501961.6,35283220.800000004,36086736.0,34603915.2,5890.0,0.62,38,22,35,3
2021-01-25,1102.3,35569126.629999995,35602085.4,38242093.9,35569126.629999995,9230.0,-0.09,36,25,38,3
2021-01-26,1103.2,35874960.800000004,35598167.92,36113362.32,34677988.800000004,8540.0,0.78,31,18,36,2
2021-01-27,1103.0,33590762.0,35868457.0,35868457.0,32885945.0,14770.0,-6.35,32,20,39,2
2021-01-28,1104.0,36797424.0,33621216.0,36893472.0,33499776.0,9170.0,9.45,32,22,39,4
2021-01-29,1114.6,38209268.21999999,37171910.0,42417217.599999994,36186603.599999994,28640.0,2.85,45,25,62,11
2021-01-30,1114.6,38268676.4,38195112.8,38778048.599999994,36934054.35999999,7290.0,0.16,40,26,43,6
2021-01-31,1114.6,36938958.599999994,38268676.4,38268676.4,35968142.0,5820.0,-3.47,35,29,37,5
2021-02-01,1117.2,37492114.800000004,37025125.2,38498823.72,36415134.0,5300.0,1.26,28,30,38,5
2021-02-02,1118.0,39759434.0,37518962.0,40203280.0,37518962.0,7010.0,5.97,22,23,35,4
2021-02-03,1116.6,42070138.199999996,39709645.8,42070138.199999996,39709645.8,8800.0,5.94,23,22,36,4
2021-02-04,1114.0,41190150.0,41972178.0,42329772.0,40684394.0,6420.0,-1.86,25,22,38,5
2021-02-05,1116.7,42724942.0,41289982.5,42724942.0,41048775.300000004,4480.0,3.48,19,20,36,5
2021-02-06,1116.7,43838291.9,42724942.0,45539026.0,42724942.0,10180.0,2.61,25,20,43,5
2021-02-07,1116.7,43373744.7,43838291.9,44177768.7,42502718.7,7630.0,-1.06,23,21,39,5
2021-02-08,1124.0,52198560.0,43657284.0,52198560.0,42993000.0,24790.0,19.56,43,24,83,6
2021-02-09,1119.1,52022482.599999994,51971003.99999999,53721276.4,51346546.199999996,15900.0,0.1,66,32,100,7
2021-02-10,1116.0,50035860.0,51878376.0,52514496.0,49707756.0,10020.0,-3.55,41,29,64,6
2021-02-11,1116.0,53530056.0,50035860.0,53546796.0,49599504.0,10300.0,6.98,40,29,61,6
2021-02-12,1116.0,52886124.0,53530056.0,54170640.0,52532352.0,10790.0,-1.2,49,30,58,6
2021-02-13,1116.0,52649532.0,52886124.0,53499924.0,51985512.0,5230.0,-0.45,37,32,48,6
2021-02-14,1116.0,54223092.0,52649532.0,54995364.0,52649532.0,7340.0,2.99,43,31,55,5
2021-02-15,1110.1,53219304.099999994,53936428.699999996,54055209.4,51689586.3,9880.0,-1.33,41,27,55,5
2021-02-16,1103.1,54300097.49999999,52883717.099999994,54640403.849999994,52554993.3,13040.0,2.68,39,27,62,4
2021-02-17,1099.7,57250382.0,54132732.5,57496714.800000004,54132732.5,9210.0,5.76,56,47,69,5
2021-02-18,1107.7,57119658.2,57666862.0,58080034.1,56888038.13,5870.0,-0.95,59,64,62,5
2021-02-19,1105.7,61750027.900000006,57016526.2,62022030.1,56478050.300000004,11800.0,8.3,61,60,68,6
2021-02-20,1105.7,61740076.6,61750027.900000006,63414106.400000006,61014737.400000006,11630.0,-0.02,80,72,77,6
2021-02-21,1105.7,63440643.2,61740076.6,64393756.6,61520042.300000004,6690.0,2.75,71,60,67,6
2021-02-22,1107.1,59869753.8,63520969.599999994,63520969.599999994,53564819.3,27310.0,-5.75,87,68,80,5
2021-02-23,1106.5,54094572.0,59837307.0,59837307.0,50172582.75,32590.000000000004,-9.6,100,58,98,5
2021-02-24,1110.8,55223422.0,54304790.4,56698564.4,52406433.199999996,12000.0,1.69,69,56,72,4
2021-02-25,1110.2,52339268.800000004,55193593.0,57187512.2,52339268.800000004,9550.0,-5.17,52,48,59,5
2021-02-26,1108.4,51339979.6,52254409.6,53480300.00000001,50232688.00000001,22330.0,-1.75,52,50,60,5
2021-02-27,1108.4,51226922.800000004,51339979.6,52944831.96000001,51226922.800000004,7600.0,-0.22,46,44,50,4
2021-02-28,1108.4,50210520.00000001,51226922.800000004,51385978.2,48082392.00000001,13540.0,-1.98,49,35,52,4
2021-03-01,1108.4,54945604.800000004,50210520.00000001,54945604.800000004,50210520.00000001,9420.0,9.43,59,51,85,6
2021-03-02,1121.8,54436466.8,55609869.599999994,55609869.599999994,53233448.48,8370.0,-2.11,54,49,79,6
2021-03-03,1121.3,56541552.5,54412203.8,58327783.4,54412203.8,8600.0,3.91,50,55,77,5
2021-03-04,1122.9,54312427.2,56622232.50000001,57892232.400000006,53965451.1,9560.0,-4.08,53,52,69,5
2021-03-05,1126.2,54970948.2,54472041.6,55495757.400000006,52550744.4,9420.0,0.92,44,43,69,4
2021-03-06,1126.2,55065549.0,54970948.2,55232339.22,53511843.480000004,4210.0,0.17,36,41,63,5
