timestamp,종가,시가,고가,저가,거래량,변동 %,close,open,high,low,volume,change
2021-01-15,"41,045,000","42,742,000","42,742,000","41,045,000",4.01K,-4.02%,41045000.0,42742000.0,42742000.0,41045000.0,4010.0,-4.02
2021-01-14,"42,762,000","41,393,000","42,762,000","41,393,000",3.67K,3.28%,42762000.0,41393000.0,42762000.0,41393000.0,3670.0,3.28
2021-01-13,"41,403,000","38,541,000","41,403,000","37,330,000",4.08K,7.43%,41403000.0,38541000.0,41403000.0,37330000.0,4080.0,7.43
2021-01-12,"38,541,000","40,362,000","40,362,000","38,541,000",2.87K,-4.46%,38541000.0,40362000.0,40362000.0,38541000.0,2870.0,-4.46
2021-01-11,"40,340,000","43,406,000","43,406,000","35,135,000",9.55K,-7.15%,40340000.0,43406000.0,43406000.0,35135000.0,9550.0,-7.15
2021-01-10,"43,447,000","45,603,000","46,620,000","43,447,000",6.30K,-4.75%,43447000.0,45603000.0,46620000.0,43447000.0,6300.0,-4.75
2021-01-09,"45,614,000","47,231,000","47,231,000","45,614,000",2.45K,-3.44%,45614000.0,47231000.0,47231000.0,45614000.0,2450.0,-3.44
2021-01-08,"47,241,000","44,592,000","47,241,000","44,592,000",3.88K,5.98%,47241000.0,44592000.0,47241000.0,44592000.0,3880.0,5.98
2021-01-07,"44,575,000","40,760,000","44,575,000","40,760,000",5.59K,9.44%,44575000.0,40760000.0,44575000.0,40760000.0,5590.0,9.44
2021-01-06,"40,731,000","37,989,000","40,731,000","37,989,000",4.25K,7.29%,40731000.0,37989000.0,40731000.0,37989000.0,4250.0,7.29
2021-01-05,"37,962,000","36,475,000","37,962,000","35,190,000",4.17K,4.01%,37962000.0,36475000.0,37962000.0,35190000.0,4170.0,4.01
2021-01-04,"36,499,000","37,553,000","38,113,000","36,499,000",2.92K,-2.89%,36499000.0,37553000.0,38113000.0,36499000.0,2920.0,-2.89
2021-01-03,"37,586,000","35,705,000","37,586,000","35,705,000",5.43K,5.27%,37586000.0,35705000.0,37586000.0,35705000.0,5430.0,5.27
2021-01-02,"35,705,000","32,314,000","36,184,000","32,314,000",6.98K,10.50%,35705000.0,32314000.0,36184000.0,32314000.0,6980.0,10.5
2021-01-01,"32,312,000","32,023,000","32,414,000","32,023,000",1.36K,0.89%,32312000.0,32023000.0,32414000.0,32023000.0,1360.0,0.89
2020-12-31,"32,026,000","31,886,000","32,026,000","31,886,000",1.41K,0.44%,32026000.0,31886000.0,32026000.0,31886000.0,1410.0,0.44
2020-12-30,"31,886,000","30,445,000","31,886,000","30,445,000",2.50K,4.72%,31886000.0,30445000.0,31886000.0,30445000.0,2500.0,4.72
2020-12-29,"30,450,000","30,199,000","30,450,000","30,199,000",2.11K,0.83%,30450000.0,30199000.0,30450000.0,30199000.0,2110.0,0.83
2020-12-28,"30,199,000","29,356,000","30,199,000","29,356,000",1.76K,2.88%,30199000.0,29356000.0,30199000.0,29356000.0,1760.0,2.88
2020-12-27,"29,355,000","29,371,000","31,268,000","29,355,000",3.59K,-0.10%,29355000.0,29371000.0,31268000.0,29355000.0,3590.0,-0.1
2020-12-26,"29,385,000","27,136,000","29,385,000","27,136,000",4.43K,8.29%,29385000.0,27136000.0,29385000.0,27136000.0,4430.0,8.29
2020-12-25,"27,135,000","26,466,000","27,135,000","26,466,000",2.48K,2.48%,27135000.0,26466000.0,27135000.0,26466000.0,2480.0,2.48
2020-12-24,"26,479,000","26,383,000","26,479,000","26,117,000",2.10K,0.39%,26479000.0,26383000.0,26479000.0,26117000.0,2100.0,0.39
2020-12-23,"26,376,000","26,777,000","26,777,000","26,376,000",2.98K,-1.52%,26376000.0,26777000.0,26777000.0,26376000.0,2980.0,-1.52
2020-12-22,"26,782,000","25,329,000","26,782,000","25,252,000",2.10K,5.71%,26782000.0,25329000.0,26782000.0,25252000.0,2100.0,5.71
2020-12-21,"25,335,000","25,894,000","25,894,000","25,335,000",2.25K,-2.17%,25335000.0,25894000.0,25894000.0,25335000.0,2250.0,-2.17
2020-12-20,"25,896,000","26,183,000","26,183,000","25,868,000",2.24K,-1.10%,25896000.0,26183000.0,26183000.0,25868000.0,2240.0,-1.1
2020-12-19,"26,183,000","25,154,000","26,183,000","25,120,000",2.53K,4.09%,26183000.0,25154000.0,26183000.0,25120000.0,2530.0,4.09
2020-12-18,"25,153,000","24,690,000","25,153,000","24,690,000",1.29K,1.83%,25153000.0,24690000.0,25153000.0,24690000.0,1290.0,1.83
2020-12-17,"24,702,000","22,907,000","24,702,000","22,907,000",3.43K,7.78%,24702000.0,22907000.0,24702000.0,22907000.0,3430.0,7.78
2020-12-16,"22,918,000","21,090,000","22,918,000","21,090,000",3.48K,8.67%,22918000.0,21090000.0,22918000.0,21090000.0,3480.0,8.67
2020-12-15,"21,090,000","20,933,000","21,111,000","20,868,000",0.72K,0.75%,21090000.0,20933000.0,21111000.0,20868000.0,720.0,0.75
2020-12-14,"20,933,000","20,790,000","20,933,000","20,790,000",1.19K,0.69%,20933000.0,20790000.0,20933000.0,20790000.0,1190.0,0.69
2020-12-13,"20,790,000","20,573,000","20,790,000","20,573,000",0.97K,1.12%,20790000.0,20573000.0,20790000.0,20573000.0,970.0,1.12
2020-12-12,"20,560,000","19,648,000","20,560,000","19,648,000",1.16K,4.64%,20560000.0,19648000.0,20560000.0,19648000.0,1160.0,4.64
2020-12-11,"19,648,000","19,921,000","19,921,000","19,648,000",0.66K,-1.36%,19648000.0,19921000.0,19921000.0,19648000.0,660.0,-1.36
2020-12-10,"19,919,000","20,262,000","20,262,000","19,919,000",0.79K,-1.69%,19919000.0,20262000.0,20262000.0,19919000.0,790.0,-1.69
2020-12-09,"20,262,000","20,034,000","20,262,000","20,034,000",0.99K,1.18%,20262000.0,20034000.0,20262000.0,20034000.0,990.0,1.18
2020-12-08,"20,025,000","20,855,000","20,855,000","20,025,000",1.21K,-3.98%,20025000.0,20855000.0,20855000.0,20025000.0,1210.0,-3.98
2020-12-07,"20,855,000","20,969,000","20,969,000","20,855,000",0.74K,-0.57%,20855000.0,20969000.0,20969000.0,20855000.0,740.0,-0.57
2020-12-06,"20,974,000","20,798,000","20,974,000","20,798,000",0.77K,0.85%,20974000.0,20798000.0,20974000.0,20798000.0,770.0,0.85
2020-12-05,"20,798,000","20,526,000","20,798,000","20,526,000",0.29K,1.29%,20798000.0,20526000.0,20798000.0,20526000.0,290.0,1.29
2020-12-04,"20,533,000","21,168,000","21,168,000","20,533,000",0.98K,-3.00%,20533000.0,21168000.0,21168000.0,20533000.0,980.0,-3.0
2020-12-03,"21,168,000","21,091,000","21,168,000","20,905,000",0.65K,0.35%,21168000.0,21091000.0,21168000.0,20905000.0,650.0,0.35
2020-12-02,"21,094,000","20,866,000","21,094,000","20,866,000",0.85K,1.18%,21094000.0,20866000.0,21094000.0,20866000.0,850.0,1.18
2020-12-01,"20,848,000","21,302,000","21,302,000","20,848,000",1.83K,-2.13%,20848000.0,21302000.0,21302000.0,20848000.0,1830.0,-2.13
2020-11-30,"21,302,000","19,996,000","21,302,000","19,996,000",2.52K,6.50%,21302000.0,19996000.0,21302000.0,19996000.0,2520.0,6.5
2020-11-29,"20,002,000","19,480,000","20,002,000","19,281,000",0.83K,2.68%,20002000.0,19480000.0,20002000.0,19281000.0,830.0,2.68
2020-11-28,"19,480,000","19,118,000","19,480,000","19,118,000",1.61K,1.89%,19480000.0,19118000.0,19480000.0,19118000.0,1610.0,1.89
2020-11-27,"19,119,000","19,236,000","19,236,000","19,119,000",1.44K,-0.67%,19119000.0,19236000.0,19236000.0,19119000.0,1440.0,-0.67
2020-11-26,"19,248,000","20,838,000","20,838,000","19,248,000",2.31K,-7.65%,19248000.0,20838000.0,20838000.0,19248000.0,2310.0,-7.65
2020-11-25,"20,843,000","20,950,000","20,950,000","20,843,000",1.74K,-0.51%,20843000.0,20950000.0,20950000.0,20843000.0,1740.0,-0.51
2020-11-24,"20,950,000","20,120,000","21,112,000","20,120,000",1.87K,4.07%,20950000.0,20120000.0,21112000.0,20120000.0,1870.0,4.07
2020-11-23,"20,131,000","20,292,000","20,292,000","19,994,000",1.59K,-0.86%,20131000.0,20292000.0,20292000.0,19994000.0,1590.0,-0.86
2020-11-22,"20,305,000","20,371,000","20,371,000","20,041,000",1.38K,-0.32%,20305000.0,20371000.0,20371000.0,20041000.0,1380.0,-0.32
2020-11-21,"20,371,000","20,636,000","20,636,000","20,371,000",1.51K,-1.28%,20371000.0,20636000.0,20636000.0,20371000.0,1510.0,-1.28
2020-11-20,"20,636,000","19,799,000","20,636,000","19,799,000",1.54K,4.26%,20636000.0,19799000.0,20636000.0,19799000.0,1540.0,4.26
2020-11-19,"19,793,000","19,724,000","19,793,000","19,491,000",1.05K,0.35%,19793000.0,19724000.0,19793000.0,19491000.0,1050.0,0.35
2020-11-18,"19,724,000","19,350,000","19,724,000","19,350,000",1.99K,1.93%,19724000.0,19350000.0,19724000.0,19350000.0,1990.0,1.93
2020-11-17,"19,350,000","18,268,000","19,350,000","18,268,000",2.05K,5.92%,19350000.0,18268000.0,19350000.0,18268000.0,2050.0,5.92
2020-11-16,"18,268,000","17,671,000","18,268,000","17,671,000",1.45K,3.38%,18268000.0,17671000.0,18268000.0,17671000.0,1450.0,3.38
2020-11-15,"17,671,000","17,792,000","17,792,000","17,671,000",0.63K,-0.68%,17671000.0,17792000.0,17792000.0,17671000.0,630.0,-0.68
2020-11-14,"17,792,000","17,976,000","17,976,000","17,792,000",0.56K,-1.06%,17792000.0,17976000.0,17976000.0,17792000.0,560.0,-1.06
2020-11-13,"17,982,000","17,962,000","17,982,000","17,962,000",0.73K,0.07%,17982000.0,17962000.0,17982000.0,17962000.0,730.0,0.07
2020-11-12,"17,969,000","17,405,000","17,969,000","17,405,000",1.92K,3.24%,17969000.0,17405000.0,17969000.0,17405000.0,1920.0,3.24
2020-11-11,"17,405,000","17,015,000","17,405,000","17,015,000",1.23K,2.29%,17405000.0,17015000.0,17405000.0,17015000.0,1230.0,2.29
2020-11-10,"17,015,000","17,102,000","17,102,000","17,013,000",0.56K,-0.51%,17015000.0,17102000.0,17102000.0,17013000.0,560.0,-0.51
2020-11-09,"17,102,000","17,295,000","17,349,000","16,963,000",1.20K,-1.12%,17102000.0,17295000.0,17349000.0,16963000.0,1200.0,-1.12
2020-11-08,"17,295,000","16,650,000","17,295,000","16,650,000",0.91K,3.87%,17295000.0,16650000.0,17295000.0,16650000.0,910.0,3.87
2020-11-07,"16,650,000","17,384,000","17,384,000","16,650,000",2.44K,-4.19%,16650000.0,17384000.0,17384000.0,16650000.0,2440.0,-4.19
2020-11-06,"17,379,000","17,376,000","17,379,000","17,376,000",0.88K,0.00%,17379000.0,17376000.0,17379000.0,17376000.0,880.0,0.0
2020-11-05,"17,379,000","15,962,000","17,379,000","15,962,000",2.80K,8.88%,17379000.0,15962000.0,17379000.0,15962000.0,2800.0,8.88
2020-11-04,"15,962,000","15,859,000","15,962,000","15,582,000",1.35K,0.68%,15962000.0,15859000.0,15962000.0,15582000.0,1350.0,0.68
2020-11-03,"15,854,000","15,399,000","15,854,000","15,399,000",1.06K,2.95%,15854000.0,15399000.0,15854000.0,15399000.0,1060.0,2.95
2020-11-02,"15,399,000","15,560,000","15,560,000","15,216,000",0.57K,-1.03%,15399000.0,15560000.0,15560000.0,15216000.0,570.0,-1.03
2020-11-01,"15,560,000","15,620,000","15,620,000","15,559,000",0.54K,-0.38%,15560000.0,15620000.0,15620000.0,15559000.0,540.0,-0.38
2020-10-31,"15,620,000","15,338,000","15,620,000","15,338,000",0.54K,1.88%,15620000.0,15338000.0,15620000.0,15338000.0,540.0,1.88
2020-10-30,"15,332,000","15,202,000","15,332,000","15,202,000",0.69K,0.86%,15332000.0,15202000.0,15332000.0,15202000.0,690.0,0.86
2020-10-29,"15,202,000","15,065,000","15,202,000","15,065,000",0.74K,0.88%,15202000.0,15065000.0,15202000.0,15065000.0,740.0,0.88
2020-10-28,"15,069,000","15,296,000","15,296,000","15,069,000",0.73K,-1.48%,15069000.0,15296000.0,15296000.0,15069000.0,730.0,-1.48
2020-10-27,"15,295,000","14,746,000","15,295,000","14,746,000",1.63K,3.72%,15295000.0,14746000.0,15295000.0,14746000.0,1630.0,3.72
2020-10-26,"14,746,000","14,684,000","14,746,000","14,684,000",0.96K,0.42%,14746000.0,14684000.0,14746000.0,14684000.0,960.0,0.42
2020-10-25,"14,684,000","14,753,000","14,753,000","14,684,000",0.32K,-0.47%,14684000.0,14753000.0,14753000.0,14684000.0,320.0,-0.47
2020-10-24,"14,753,000","14,565,000","14,753,000","14,563,000",0.73K,1.29%,14753000.0,14565000.0,14753000.0,14563000.0,730.0,1.29
2020-10-23,"14,565,000","14,575,000","14,575,000","14,565,000",0.61K,-0.04%,14565000.0,14575000.0,14575000.0,14565000.0,610.0,-0.04
2020-10-22,"14,571,000","14,411,000","14,571,000","14,411,000",1.17K,1.12%,14571000.0,14411000.0,14571000.0,14411000.0,1170.0,1.12
2020-10-21,"14,409,000","13,634,000","14,528,000","13,634,000",2.44K,5.68%,14409000.0,13634000.0,14528000.0,13634000.0,2440.0,5.68
2020-10-20,"13,634,000","13,398,000","13,634,000","13,398,000",0.87K,1.76%,13634000.0,13398000.0,13634000.0,13398000.0,870.0,1.76
2020-10-19,"13,398,000","13,201,000","13,398,000","13,126,000",0.66K,1.45%,13398000.0,13201000.0,13398000.0,13126000.0,660.0,1.45
2020-10-18,"13,207,000","13,062,000","13,207,000","13,062,000",0.26K,1.11%,13207000.0,13062000.0,13207000.0,13062000.0,260.0,1.11
2020-10-17,"13,062,000","13,033,000","13,062,000","13,033,000",0.17K,0.22%,13062000.0,13033000.0,13062000.0,13033000.0,170.0,0.22
2020-10-16,"13,033,000","13,220,000","13,220,000","13,033,000",0.30K,-1.41%,13033000.0,13220000.0,13220000.0,13033000.0,300.0,-1.41
2020-10-15,"13,219,000","13,149,000","13,219,000","13,149,000",0.63K,0.53%,13219000.0,13149000.0,13219000.0,13149000.0,630.0,0.53
2020-10-14,"13,149,000","13,114,000","13,149,000","13,063,000",0.48K,0.27%,13149000.0,13114000.0,13149000.0,13063000.0,480.0,0.27
2020-10-13,"13,114,000","13,180,000","13,180,000","13,114,000",0.33K,-0.46%,13114000.0,13180000.0,13180000.0,13114000.0,330.0,-0.46
2020-10-12,"13,174,000","12,925,000","13,174,000","12,925,000",0.80K,1.93%,13174000.0,12925000.0,13174000.0,12925000.0,800.0,1.93
2020-10-11,"12,925,000","12,851,000","12,950,000","12,851,000",0.44K,0.58%,12925000.0,12851000.0,12950000.0,12851000.0,440.0,0.58
2020-10-10,"12,851,000","12,624,000","12,851,000","12,624,000",0.39K,1.83%,12851000.0,12624000.0,12851000.0,12624000.0,390.0,1.83
2020-10-09,"12,620,000","12,566,000","12,620,000","12,521,000",0.32K,0.43%,12620000.0,12566000.0,12620000.0,12521000.0,320.0,0.43
2020-10-08,"12,566,000","12,410,000","12,566,000","12,403,000",0.39K,1.27%,12566000.0,12410000.0,12566000.0,12403000.0,390.0,1.27
2020-10-07,"12,409,000","12,418,000","12,418,000","12,409,000",0.31K,-0.07%,12409000.0,12418000.0,12418000.0,12409000.0,310.0,-0.07
2020-10-06,"12,418,000","12,529,000","12,529,000","12,418,000",0.66K,-0.89%,12418000.0,12529000.0,12529000.0,12418000.0,660.0,-0.89
2020-10-05,"12,529,000","12,455,000","12,529,000","12,430,000",0.36K,0.63%,12529000.0,12455000.0,12529000.0,12430000.0,360.0,0.63
2020-10-04,"12,451,000","12,385,000","12,451,000","12,385,000",0.34K,0.53%,12451000.0,12385000.0,12451000.0,12385000.0,340.0,0.53
2020-10-03,"12,385,000","12,432,000","12,432,000","12,377,000",0.22K,-0.38%,12385000.0,12432000.0,12432000.0,12377000.0,220.0,-0.38
2020-10-02,"12,432,000","12,435,000","12,435,000","12,432,000",0.30K,-0.09%,12432000.0,12435000.0,12435000.0,12432000.0,300.0,-0.09
2020-10-01,"12,443,000","12,547,000","12,617,000","12,443,000",1.30K,-0.83%,12443000.0,12547000.0,12617000.0,12443000.0,1300.0,-0.83
2020-09-30,"12,547,000","12,598,000","12,598,000","12,494,000",0.35K,-0.40%,12547000.0,12598000.0,12598000.0,12494000.0,350.0,-0.4
2020-09-29,"12,598,000","12,452,000","12,598,000","12,452,000",0.42K,1.19%,12598000.0,12452000.0,12598000.0,12452000.0,420.0,1.19
2020-09-28,"12,450,000","12,500,000","12,500,000","12,450,000",0.68K,-0.40%,12450000.0,12500000.0,12500000.0,12450000.0,680.0,-0.4
2020-09-27,"12,500,000","12,489,000","12,520,000","12,489,000",0.53K,0.09%,12500000.0,12489000.0,12520000.0,12489000.0,530.0,0.09
2020-09-26,"12,489,000","12,441,000","12,489,000","12,441,000",0.30K,0.39%,12489000.0,12441000.0,12489000.0,12441000.0,300.0,0.39
2020-09-25,"12,441,000","12,495,000","12,495,000","12,441,000",0.60K,-0.43%,12441000.0,12495000.0,12495000.0,12441000.0,600.0,-0.43
2020-09-24,"12,495,000","11,949,000","12,495,000","11,949,000",1.22K,4.60%,12495000.0,11949000.0,12495000.0,11949000.0,1220.0,4.6
2020-09-23,"11,946,000","12,329,000","12,329,000","11,946,000",1.09K,-3.08%,11946000.0,12329000.0,12329000.0,11946000.0,1090.0,-3.08
2020-09-22,"12,326,000","12,270,000","12,326,000","12,225,000",0.49K,0.49%,12326000.0,12270000.0,12326000.0,12225000.0,490.0,0.49
2020-09-21,"12,266,000","12,823,000","12,823,000","12,266,000",1.07K,-4.36%,12266000.0,12823000.0,12823000.0,12266000.0,1070.0,-4.36
2020-09-20,"12,825,000","12,919,000","12,919,000","12,805,000",0.51K,-0.73%,12825000.0,12919000.0,12919000.0,12805000.0,510.0,-0.73
2020-09-19,"12,919,000","12,769,000","12,919,000","12,769,000",0.10K,1.17%,12919000.0,12769000.0,12919000.0,12769000.0,100.0,1.17
2020-09-18,"12,769,000","12,786,000","12,786,000","12,704,000",0.56K,-0.13%,12769000.0,12786000.0,12786000.0,12704000.0,560.0,-0.13
2020-09-17,"12,786,000","12,897,000","12,897,000","12,786,000",0.56K,-0.88%,12786000.0,12897000.0,12897000.0,12786000.0,560.0,-0.88
2020-09-16,"12,900,000","12,803,000","12,900,000","12,803,000",0.93K,0.76%,12900000.0,12803000.0,12900000.0,12803000.0,930.0,0.76
2020-09-15,"12,803,000","12,633,000","12,827,000","12,633,000",0.63K,1.35%,12803000.0,12633000.0,12827000.0,12633000.0,630.0,1.35
2020-09-14,"12,633,000","12,368,000","12,633,000","12,368,000",0.81K,2.17%,12633000.0,12368000.0,12633000.0,12368000.0,810.0,2.17
2020-09-13,"12,365,000","12,360,000","12,505,000","12,290,000",0.49K,0.04%,12365000.0,12360000.0,12505000.0,12290000.0,490.0,0.04
2020-09-12,"12,360,000","12,334,000","12,360,000","12,252,000",0.58K,0.23%,12360000.0,12334000.0,12360000.0,12252000.0,580.0,0.23
2020-09-11,"12,332,000","12,320,000","12,332,000","12,320,000",0.44K,0.10%,12332000.0,12320000.0,12332000.0,12320000.0,440.0,0.1
2020-09-10,"12,320,000","12,160,000","12,320,000","12,158,000",0.80K,1.32%,12320000.0,12160000.0,12320000.0,12158000.0,800.0,1.32
2020-09-09,"12,160,000","12,127,000","12,160,000","12,127,000",0.65K,0.28%,12160000.0,12127000.0,12160000.0,12127000.0,650.0,0.28
2020-09-08,"12,126,000","12,366,000","12,366,000","12,003,000",0.98K,-1.91%,12126000.0,12366000.0,12366000.0,12003000.0,980.0,-1.91
2020-09-07,"12,362,000","12,356,000","12,362,000","11,943,000",0.97K,0.05%,12362000.0,12356000.0,12362000.0,11943000.0,970.0,0.05
2020-09-06,"12,356,000","12,368,000","12,368,000","12,214,000",0.75K,-0.06%,12356000.0,12368000.0,12368000.0,12214000.0,750.0,-0.06
2020-09-05,"12,363,000","12,624,000","12,626,000","12,363,000",1.81K,-2.08%,12363000.0,12624000.0,12626000.0,12363000.0,1810.0,-2.08
2020-09-04,"12,625,000","12,296,000","12,625,000","12,296,000",1.85K,2.63%,12625000.0,12296000.0,12625000.0,12296000.0,1850.0,2.63
2020-09-03,"12,301,000","13,580,000","13,580,000","12,301,000",3.17K,-9.38%,12301000.0,13580000.0,13580000.0,12301000.0,3170.0,-9.38
2020-09-02,"13,574,000","13,965,000","13,965,000","13,459,000",1.15K,-2.81%,13574000.0,13965000.0,13965000.0,13459000.0,1150.0,-2.81
2020-09-01,"13,967,000","13,732,000","13,967,000","13,732,000",1.40K,1.74%,13967000.0,13732000.0,13967000.0,13732000.0,1400.0,1.74
2020-08-31,"13,728,000","13,654,000","13,728,000","13,654,000",0.62K,0.54%,13728000.0,13654000.0,13728000.0,13654000.0,620.0,0.54
2020-08-30,"13,654,000","13,432,000","13,654,000","13,432,000",0.60K,1.65%,13654000.0,13432000.0,13654000.0,13432000.0,600.0,1.65
2020-08-29,"13,432,000","13,521,000","13,529,000","13,432,000",0.46K,-0.67%,13432000.0,13521000.0,13529000.0,13432000.0,460.0,-0.67
2020-08-28,"13,522,000","13,402,000","13,522,000","13,402,000",0.56K,0.81%,13522000.0,13402000.0,13522000.0,13402000.0,560.0,0.81
2020-08-27,"13,413,000","13,538,000","13,538,000","13,400,000",0.95K,-0.92%,13413000.0,13538000.0,13538000.0,13400000.0,950.0,-0.92
2020-08-26,"13,538,000","13,475,000","13,538,000","13,475,000",0.57K,0.50%,13538000.0,13475000.0,13538000.0,13475000.0,570.0,0.5
2020-08-25,"13,471,000","13,842,000","13,842,000","13,471,000",1.51K,-2.68%,13471000.0,13842000.0,13842000.0,13471000.0,1510.0,-2.68
2020-08-24,"13,842,000","13,801,000","13,842,000","13,801,000",0.34K,0.30%,13842000.0,13801000.0,13842000.0,13801000.0,340.0,0.3
2020-08-23,"13,801,000","13,841,000","13,841,000","13,707,000",0.50K,-0.30%,13801000.0,13841000.0,13841000.0,13707000.0,500.0,-0.3
2020-08-22,"13,843,000","13,767,000","13,843,000","13,559,000",0.60K,0.50%,13843000.0,13767000.0,13843000.0,13559000.0,600.0,0.5
2020-08-21,"13,774,000","13,944,000","13,944,000","13,774,000",1.39K,-1.22%,13774000.0,13944000.0,13944000.0,13774000.0,1390.0,-1.22
2020-08-20,"13,944,000","13,872,000","13,944,000","13,872,000",0.64K,0.52%,13944000.0,13872000.0,13944000.0,13872000.0,640.0,0.52
2020-08-19,"13,872,000","14,004,000","14,004,000","13,865,000",1.09K,-0.89%,13872000.0,14004000.0,14004000.0,13865000.0,1090.0,-0.89
2020-08-18,"13,996,000","14,181,000","14,222,000","13,996,000",1.10K,-1.30%,13996000.0,14181000.0,14222000.0,13996000.0,1100.0,-1.3
2020-08-17,"14,181,000","13,886,000","14,181,000","13,848,000",2.33K,2.12%,14181000.0,13886000.0,14181000.0,13848000.0,2330.0,2.12
2020-08-16,"13,886,000","13,881,000","13,886,000","13,804,000",0.77K,0.10%,13886000.0,13881000.0,13886000.0,13804000.0,770.0,0.1
2020-08-15,"13,872,000","13,830,000","14,018,000","13,830,000",1.01K,0.30%,13872000.0,13830000.0,14018000.0,13830000.0,1010.0,0.3
2020-08-14,"13,830,000","13,820,000","13,830,000","13,820,000",1.24K,0.10%,13830000.0,13820000.0,13830000.0,13820000.0,1240.0,0.1
2020-08-13,"13,816,000","13,681,000","13,816,000","13,494,000",1.94K,0.99%,13816000.0,13681000.0,13816000.0,13494000.0,1940.0,0.99
2020-08-12,"13,681,000","13,610,000","13,681,000","13,595,000",0.84K,0.52%,13681000.0,13610000.0,13681000.0,13595000.0,840.0,0.52
2020-08-11,"13,610,000","13,999,000","13,999,000","13,610,000",2.22K,-2.76%,13610000.0,13999000.0,13999000.0,13610000.0,2220.0,-2.76
2020-08-10,"13,997,000","13,813,000","13,997,000","13,813,000",0.80K,1.33%,13997000.0,13813000.0,13997000.0,13813000.0,800.0,1.33
2020-08-09,"13,813,000","13,868,000","13,872,000","13,813,000",0.69K,-0.40%,13813000.0,13868000.0,13872000.0,13813000.0,690.0,-0.4
2020-08-08,"13,868,000","13,762,000","13,868,000","13,762,000",0.65K,0.77%,13868000.0,13762000.0,13868000.0,13762000.0,650.0,0.77
2020-08-07,"13,762,000","13,862,000","13,935,000","13,762,000",1.39K,-0.74%,13762000.0,13862000.0,13935000.0,13762000.0,1390.0,-0.74
2020-08-06,"13,865,000","13,851,000","13,865,000","13,851,000",0.89K,0.10%,13865000.0,13851000.0,13865000.0,13851000.0,890.0,0.1
2020-08-05,"13,851,000","13,310,000","13,851,000","13,310,000",1.17K,4.06%,13851000.0,13310000.0,13851000.0,13310000.0,1170.0,4.06
2020-08-04,"13,310,000","13,273,000","13,361,000","13,273,000",0.71K,0.26%,13310000.0,13273000.0,13361000.0,13273000.0,710.0,0.26
2020-08-03,"13,275,000","13,034,000","13,275,000","13,034,000",1.19K,1.85%,13275000.0,13034000.0,13275000.0,13034000.0,1190.0,1.85
2020-08-02,"13,034,000","13,934,000","13,934,000","13,034,000",1.08K,-6.46%,13034000.0,13934000.0,13934000.0,13034000.0,1080.0,-6.46
2020-08-01,"13,934,000","13,408,000","13,934,000","13,408,000",1.68K,3.92%,13934000.0,13408000.0,13934000.0,13408000.0,1680.0,3.92
2020-07-31,"13,408,000","13,100,000","13,408,000","13,100,000",1.76K,2.35%,13408000.0,13100000.0,13408000.0,13100000.0,1760.0,2.35
2020-07-30,"13,100,000","13,118,000","13,118,000","12,983,000",1.09K,-0.14%,13100000.0,13118000.0,13118000.0,12983000.0,1090.0,-0.14
2020-07-29,"13,118,000","12,761,000","13,118,000","12,761,000",1.66K,2.81%,13118000.0,12761000.0,13118000.0,12761000.0,1660.0,2.81
2020-07-28,"12,760,000","12,913,000","13,074,000","12,760,000",1.42K,-1.16%,12760000.0,12913000.0,13074000.0,12760000.0,1420.0,-1.16
2020-07-27,"12,910,000","11,701,000","12,910,000","11,701,000",5.19K,10.33%,12910000.0,11701000.0,12910000.0,11701000.0,5190.0,10.33
2020-07-26,"11,701,000","11,470,000","11,701,000","11,437,000",0.67K,2.01%,11701000.0,11470000.0,11701000.0,11437000.0,670.0,2.01
2020-07-25,"11,470,000","11,334,000","11,470,000","11,334,000",0.78K,1.20%,11470000.0,11334000.0,11470000.0,11334000.0,780.0,1.2
2020-07-24,"11,334,000","11,330,000","11,334,000","11,269,000",0.78K,0.04%,11334000.0,11330000.0,11334000.0,11269000.0,780.0,0.04
2020-07-23,"11,330,000","11,261,000","11,330,000","11,261,000",0.83K,0.64%,11330000.0,11261000.0,11330000.0,11261000.0,830.0,0.64
2020-07-22,"11,258,000","11,120,000","11,258,000","11,104,000",0.98K,1.24%,11258000.0,11120000.0,11258000.0,11104000.0,980.0,1.24
2020-07-21,"11,120,000","10,943,000","11,120,000","10,943,000",0.50K,1.62%,11120000.0,10943000.0,11120000.0,10943000.0,500.0,1.62
2020-07-20,"10,943,000","10,937,000","10,943,000","10,937,000",0.44K,0.03%,10943000.0,10937000.0,10943000.0,10937000.0,440.0,0.03
2020-07-19,"10,940,000","10,913,000","10,940,000","10,888,000",0.57K,0.31%,10940000.0,10913000.0,10940000.0,10888000.0,570.0,0.31
2020-07-18,"10,906,000","10,927,000","10,927,000","10,906,000",0.33K,-0.19%,10906000.0,10927000.0,10927000.0,10906000.0,330.0,-0.19
2020-07-17,"10,927,000","10,929,000","10,929,000","10,879,000",0.31K,-0.02%,10927000.0,10929000.0,10929000.0,10879000.0,310.0,-0.02
2020-07-16,"10,929,000","10,975,000","10,975,000","10,929,000",0.47K,-0.42%,10929000.0,10975000.0,10975000.0,10929000.0,470.0,-0.42
2020-07-15,"10,975,000","11,006,000","11,006,000","10,973,000",0.47K,-0.28%,10975000.0,11006000.0,11006000.0,10973000.0,470.0,-0.28
